,block,experiment,label_fraction,linear_accuracy,linear_accuracy,linear_auroc,linear_auroc,linear_auprc,linear_auprc
,,,,mean,std,mean,std,mean,std
162,masking_sweep,resnet1d_hybrid_mask0_0_s42,0.01,0.8064212520147297,0.009934036951539486,0.8853579566948859,0.004184087145220881,0.9238903156937802,0.004059152944650889
163,masking_sweep,resnet1d_hybrid_mask0_0_s42,0.05,0.8211978964458405,0.003586000964643927,0.8995096856548633,0.0016431562336924562,0.9345944269677675,0.0015371803306398677
164,masking_sweep,resnet1d_hybrid_mask0_0_s42,0.1,0.8250097059965412,0.002017662221149367,0.9029619016759621,0.0016787780480448798,0.9363180841231397,0.0007333407253696472
165,masking_sweep,resnet1d_hybrid_mask0_0_s42,0.25,0.8270450240591066,0.0015546964634985732,0.9055867804117007,0.001235704717482902,0.9378659900823586,0.0005848374022033324
166,masking_sweep,resnet1d_hybrid_mask0_0_s42,0.5,0.8286450428828575,0.0003234797370526148,0.9071808313493799,0.0008605297239117561,0.938669920943341,0.00036946581427456105
167,masking_sweep,resnet1d_hybrid_mask0_0_s42,1.0,0.8294215226061482,0.0,0.9075926254197956,0.0,0.9390705609074926,0.0
168,masking_sweep,resnet1d_hybrid_mask0_2_s42,0.01,0.8092330498005859,0.006528248386256535,0.884734672463857,0.0034449686101508162,0.9222604516067756,0.003629685861709185
169,masking_sweep,resnet1d_hybrid_mask0_2_s42,0.05,0.8247626442664031,0.0017899583288894022,0.9017657631167171,0.0006278674136373151,0.9348224864550755,0.0009755192989974773
170,masking_sweep,resnet1d_hybrid_mask0_2_s42,0.1,0.8267509029517995,0.0004356170915321802,0.9041960466355237,0.0009936732129864243,0.9366391887073865,0.000541481266441907
171,masking_sweep,resnet1d_hybrid_mask0_2_s42,0.25,0.8260214826056776,0.00045928119850685773,0.9058362650759797,0.0006643920119725376,0.9380314078363329,0.00019829654044293074
172,masking_sweep,resnet1d_hybrid_mask0_2_s42,0.5,0.8279509170696127,0.0002852823128032024,0.9070956785218763,0.0004367613046973322,0.9388158239620633,0.00019145455346152124
173,masking_sweep,resnet1d_hybrid_mask0_2_s42,1.0,0.8276920904951823,0.0,0.9073550527020272,0.0,0.9389181118094876,0.0
174,masking_sweep,resnet1d_hybrid_mask0_5_s42,0.01,0.8146684078636218,0.006686614225326095,0.8939073335469564,0.005066241574800321,0.928827991507445,0.0039025565257268424
175,masking_sweep,resnet1d_hybrid_mask0_5_s42,0.05,0.8195390534006283,0.000834475023296898,0.901373557731632,0.0008358145969522701,0.9345526573838244,0.0007201881204672277
176,masking_sweep,resnet1d_hybrid_mask0_5_s42,0.1,0.8214684878645632,0.0011991487437063245,0.9033233202282548,0.0008232570572319449,0.9358746262734287,0.0007452385403970307
177,masking_sweep,resnet1d_hybrid_mask0_5_s42,0.25,0.8232920387298673,0.0006568324263677687,0.9048102146329838,0.0009582225817145266,0.9367262362781084,0.000498474673816049
178,masking_sweep,resnet1d_hybrid_mask0_5_s42,0.5,0.8244214637819268,0.0002068070898628076,0.9061866401372712,0.00040608021896600837,0.9375983795361688,0.00027283139031391657
179,masking_sweep,resnet1d_hybrid_mask0_5_s42,1.0,0.82479793879928,0.0,0.9065028123274644,0.0,0.9378399433738874,0.0
180,masking_sweep,resnet1d_hybrid_mask0_8_s42,0.01,0.8103977693855221,0.005518940999040662,0.8922194469261991,0.005534928892466019,0.9280830645178448,0.004627598988066019
181,masking_sweep,resnet1d_hybrid_mask0_8_s42,0.05,0.8211978964458405,0.0016281456386081548,0.9042871341922635,0.0010629298311383884,0.9371849651786185,0.000559273134500221
182,masking_sweep,resnet1d_hybrid_mask0_8_s42,0.1,0.8238214567230203,0.0020839720623018277,0.9064873772727906,0.0007049141207771515,0.9383689656744866,0.0006222831352049285
183,masking_sweep,resnet1d_hybrid_mask0_8_s42,0.25,0.8233508629513288,0.0015613592885042019,0.9076613591696502,0.0007280714418283958,0.9388575676822776,0.0004961689546115988
184,masking_sweep,resnet1d_hybrid_mask0_8_s42,0.5,0.823892045788774,0.000300176492009834,0.908657664586561,0.00047943621782434723,0.9394329272251065,0.00020955222577440492
185,masking_sweep,resnet1d_hybrid_mask0_8_s42,1.0,0.8230332121554372,0.0,0.9090020114449316,0.0,0.9396094626318692,0.0
186,masking_sweep,resnet1d_hybrid_mask1_0_s42,0.01,0.8005270650242945,0.006404020924509859,0.8761698418623753,0.004935085349886494,0.9150456089818796,0.005187609723109266
187,masking_sweep,resnet1d_hybrid_mask1_0_s42,0.05,0.8137154554759468,0.0015176649137049367,0.8899740611543868,0.002127289095054714,0.9259730078044895,0.001398442600703238
188,masking_sweep,resnet1d_hybrid_mask1_0_s42,0.1,0.8167037259261875,0.0006177383542312226,0.8926908857052455,0.0015352204343100139,0.9279508200900807,0.0008937020155855271
189,masking_sweep,resnet1d_hybrid_mask1_0_s42,0.25,0.8162684266873729,8.882262656349247e-05,0.8947422948859685,0.0009639999841483382,0.9296387348157404,0.000660224930606388
190,masking_sweep,resnet1d_hybrid_mask1_0_s42,0.5,0.8171154954764174,0.00038716885309013875,0.8958562360856771,0.0006009880211115049,0.9302630804034874,0.0003439149393625159
191,masking_sweep,resnet1d_hybrid_mask1_0_s42,1.0,0.818339039282815,0.0,0.8961163478581785,0.0,0.9305352610473628,0.0
192,qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.01,0.8153978282097437,0.007050283560078253,0.894620605744285,0.0046398897453158805,0.9289316238162373,0.004588273481263556
193,qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.05,0.8217743738161625,0.0017277506014667864,0.9022762161123561,0.0016087203510669111,0.9351543989849217,0.001175997035593408
194,qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.1,0.8251861786609255,0.00021468826210768353,0.9035866933826017,0.0005673742366014856,0.9360543266747637,0.0003931111059159225
195,qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.25,0.8265509005988306,0.001094320258283826,0.9057662685816169,0.0005621433157448496,0.937373324160296,0.0004679032534700554
196,qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.5,0.8286450428828575,0.0009046698632673247,0.9068444042614102,0.00020573087183526847,0.9381064390711605,0.00018905138940877752
197,qrs_ablation,resnet1d_hybrid_qrs_protected_s123,1.0,0.8279744467581972,0.0,0.9069526841781016,0.0,0.9382889638913778,0.0
198,qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.01,0.8098095271709079,0.0037785485789048074,0.891431983815334,0.004715756450477785,0.9273796499831913,0.003726255414453857
199,qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.05,0.8204567112554265,0.0023038977757904905,0.9011925314947176,0.0013088916625966665,0.9344168256601654,0.0007354123893395742
200,qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.1,0.8228332098024683,0.0016742907003933023,0.9036121845062589,0.0002571968811711787,0.936057572648019,0.0003040686944686985
201,qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.25,0.8238685161001894,0.001877700108910119,0.9057774684286001,0.00041299016481066985,0.937522436277955,0.00020512598054782638
202,qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.5,0.825292062259556,0.000795498370775086,0.9067747476713564,0.00022043725226157264,0.9382239905985553,0.00015702332566388806
203,qrs_ablation,resnet1d_hybrid_qrs_protected_s42,1.0,0.8252567677266791,0.0,0.9071277484934356,0.0,0.9384216335844039,0.0
204,qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.01,0.8144095812891917,0.0024310564067101994,0.8938169393950073,0.0043284857253750916,0.928997435424837,0.003650349285816994
205,qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.05,0.8215743714631937,0.0019190404918673551,0.9041397856742898,0.0009712662993815285,0.9372393707358414,0.00032321936640427397
206,qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.1,0.8240449887645737,0.0015227181202002648,0.9052493098175024,0.0012726236188047605,0.9378904825529712,0.0005696047269834835
207,qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.25,0.8251391192837563,0.0019910413167364073,0.9066918297146849,0.00034887612862484843,0.9387973046898096,0.00039272390333846863
208,qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.5,0.8253861810138942,0.001485867697020084,0.9081181004863731,0.0002936347541050285,0.9397220485849257,0.0002631052483859191
209,qrs_ablation,resnet1d_hybrid_qrs_protected_s456,1.0,0.8257508911869551,0.0,0.9085627344116075,0.0,0.9400606067830356,0.0
210,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.01,0.8144684055106531,0.00204961686532894,0.8933007743074545,0.0040870521452674325,0.9287945882587129,0.0034326413954539332
211,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.05,0.8225037941622843,0.0017473467397714514,0.9020942908285442,0.0019505350516367428,0.9349344719409279,0.000871193361832861
212,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.1,0.8236332192143436,0.0015225817675588984,0.9030934140521771,0.0021831170642425484,0.9354672536866739,0.0011699322103674737
213,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.25,0.8234567465499595,0.0008071574931019904,0.9044223413283176,0.0013729330139209198,0.9359754337364258,0.0008558629949605153
214,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.5,0.8246567606677725,0.00045882892739919356,0.905721226162103,0.0006843553293909615,0.9366306896452122,0.0003624253433478355
215,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,1.0,0.825786185719832,0.0,0.9060897776063209,0.0,0.9371200144787112,0.0
216,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s42,0.01,0.8121860257179496,0.004151323292175149,0.8924574836133492,0.004002294181487987,0.9279067421637875,0.003541866825607903
217,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s42,0.05,0.8213861339545172,0.0007321666317251481,0.9014205987884831,0.0010537997442748,0.9346102160485463,0.0010650888147985102
218,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s42,0.1,0.8231861551312368,0.0015614922550182622,0.9035315575046302,0.0003178772197203169,0.9360270456725627,0.0009916865771278898
219,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s42,0.25,0.8246214661348957,0.0019003410335611008,0.9051344340576938,0.0005667327022392771,0.9368497711349951,0.0004529853421256818
220,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s42,0.5,0.8263979576230308,0.00047000516136512424,0.9064363117489203,0.00036658716275590015,0.9375922679502983,0.0002601114527990969
221,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s42,1.0,0.826280309180108,0.0,0.9068156041693044,0.0,0.9378319611585729,0.0
222,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.01,0.81244485229238,0.004684077865512568,0.8922857860501967,0.0045026492855910925,0.9279870282590904,0.003999294207723255
223,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.05,0.8220096707020083,0.002246962064362713,0.9035784337078917,0.002467365415286559,0.9371762741471286,0.0014492490388522178
224,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.1,0.8237273379686819,0.001648422206203584,0.9046884660080464,0.0007442857498060643,0.9380118399971756,0.0006292185996436418
225,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.25,0.8241626372074965,0.002487951653347974,0.9067160139062739,0.0008404867109074409,0.9393412548434973,0.0007878691405571065
226,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.5,0.8247744091106955,0.00014694285811362912,0.9078682555235265,6.932567557085107e-05,0.9401316444016148,0.00016569137410297818
227,qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,1.0,0.8260685419828468,0.0,0.908230236617451,0.0,0.9403300907840698,0.0
