block,experiment,label_fraction,seed,n_labeled,linear_accuracy,linear_f1_macro,linear_auroc,linear_auprc,linear_sensitivity,linear_specificity,linear_ece,linear_brier_score,mahal_accuracy,mahal_f1_macro,mahal_auroc,mahal_auprc,mahal_sensitivity,mahal_specificity,mahal_ece,mahal_brier_score
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.01,1,1329,0.8159390110471888,0.8133859319781377,0.8980186478166069,0.9325386670770828,0.7690325746886694,0.8779089095744681,0.0246441926547944,0.2557741313594583,0.8145625242649913,0.812919772978961,0.8914401330211434,0.9211907427804988,0.7794613827372554,0.8617021276595744,0.2656535433724955,0.4318502680566045
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.01,2,1329,0.8153390039882822,0.8136046843816391,0.8910430670044391,0.928049239712702,0.7592172259370591,0.8848902925531915,0.045549933059127,0.2654167627825015,0.8162213673102037,0.8149109546072284,0.8858919820543578,0.9177300508988396,0.7784185019323968,0.8670212765957447,0.2609922845722005,0.4257041901671415
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.05,0,6645,0.8210567183143331,0.8190072047496133,0.9011332079956588,0.9343540757760462,0.7932642169192075,0.8568816489361702,0.0159465206857269,0.2501135535509043,0.8219390816362545,0.8206543748401876,0.9000636234585203,0.9313089358085472,0.7848598245506411,0.8732546542553191,0.2795042732415115,0.4390502923713532
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.05,1,6645,0.8220096707020083,0.8202618050164064,0.9043388693276224,0.9359362408859992,0.815594135329121,0.8374335106382979,0.0156236823568459,0.2469847120831323,0.8213743691102249,0.820153925994678,0.9014684896061068,0.9318915375270768,0.7626525980001226,0.8941988031914894,0.2782921530489394,0.4382092049858391
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.05,2,6645,0.8244449934705114,0.8224072120764254,0.9008107951623514,0.9345130991607384,0.7733881356971964,0.8880485372340425,0.0221782288388154,0.2495913658672805,0.8259979529170931,0.824516803920806,0.8999150283414934,0.931509471365654,0.7823446414330409,0.8813164893617021,0.2806020608316591,0.4352556220149486
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.1,0,13290,0.8234920410828362,0.8213673654406131,0.904661883791557,0.9363115731654524,0.7906263419422122,0.863031914893617,0.0140159735536881,0.2458071134351913,0.8258920693184626,0.8245478287892058,0.9030532509590196,0.9335447867530188,0.7898901907858413,0.8735871010638298,0.2835352501832248,0.4387618202203441
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.1,1,13290,0.8221861433663925,0.8202360477612352,0.9040182511890668,0.9359583764009494,0.7524078277406294,0.9039228723404256,0.0155934430383462,0.2465099440884569,0.823315568418452,0.8219591843354307,0.9021583942319488,0.932791310917871,0.7751058217287283,0.8881316489361702,0.2805240532944152,0.4384472051023646
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.1,2,13290,0.8252214731938022,0.8232570849078384,0.9006001071759075,0.93413181149362,0.7775596589166309,0.8824800531914894,0.016861192797091,0.2494120311550954,0.8268097271732608,0.8254176728049375,0.899885234879044,0.9316885881532164,0.7918532605361635,0.8741688829787234,0.2836833227829141,0.4384277748852166
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.25,0,33225,0.8228567394910529,0.8208913014929475,0.9051788578513652,0.9364789274472436,0.7816698362063678,0.8753324468085106,0.0138171382458898,0.2449160356702848,0.8263508982458617,0.8249695764917062,0.903472579858206,0.93416103595026,0.791914606465861,0.8719248670212766,0.2842592593579852,0.4391200047017051
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.25,1,33225,0.8243744044047577,0.8223763625156513,0.9052506099514844,0.9364601459963234,0.7780504263542114,0.883061835106383,0.0120068430399502,0.2444093184946407,0.8251155895951717,0.8237784889189674,0.9035156142930144,0.9342378818461976,0.7760260106741917,0.8887965425531915,0.2833244048174265,0.4395569629935171
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.25,2,33225,0.8231390957540677,0.8210655746575632,0.9028375561821034,0.9349872277657104,0.7764554321820747,0.8838929521276596,0.0165436005467232,0.2469409914744704,0.8269156107718915,0.8254399888687662,0.9014351628383652,0.9324826739866328,0.7945524814428563,0.8702626329787234,0.2841874924810201,0.4386045635366166
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.5,0,66450,0.8246567606677726,0.8226860254083485,0.9063501918936576,0.9369082819405856,0.7741856327832648,0.88671875,0.0113089881523021,0.2432914906907156,0.825539123989694,0.824152456105882,0.904112057130518,0.9345067089490532,0.7880498128949144,0.875498670212766,0.2836315389033875,0.4392764838914554
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.5,1,66450,0.8251155895951717,0.8231540017982109,0.905821042461499,0.9367631111548838,0.7825286792221336,0.882064494680851,0.0099767658279252,0.2434659924316534,0.8264920763773691,0.8251622480455256,0.9037964789231048,0.9343958336070396,0.7875590454573339,0.87890625,0.2848846230228214,0.4397706287226748
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,0.5,2,66450,0.8241979317403734,0.8222553399577747,0.9049924441311524,0.9362206758401675,0.7798294583154408,0.883560505319149,0.0139775486788313,0.2446243126559976,0.8264920763773691,0.8250852168929312,0.9030821547219398,0.9338576046648288,0.7971290104901539,0.8671875,0.2841489695621528,0.438871561018128
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,1.0,0,132900,0.825786185719832,0.8238068725904606,0.906089777606321,0.9371200144787112,0.7847984786209435,0.879404920212766,0.0107454166261933,0.2432199234357161,0.8264920763773691,0.8250874485978095,0.9036828395652204,0.934280825300621,0.7870069320900558,0.8787400265957447,0.2843757784648712,0.439085783670287
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,1.0,1,132900,0.825786185719832,0.8238068725904606,0.906089777606321,0.9371200144787112,0.7847984786209435,0.879404920212766,0.0107454166261933,0.2432199234357161,0.8264920763773691,0.8250874485978095,0.9036828395652204,0.934280825300621,0.7870069320900558,0.8787400265957447,0.2843757784648712,0.439085783670287
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s123,1.0,2,132900,0.825786185719832,0.8238068725904606,0.906089777606321,0.9371200144787112,0.7847984786209435,0.879404920212766,0.0107454166261933,0.2432199234357161,0.8264920763773691,0.8250874485978095,0.9036828395652204,0.934280825300621,0.7870069320900558,0.8787400265957447,0.2843757784648712,0.439085783670287
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.01,0,1329,0.8063741926375605,0.8032451875242976,0.8864629142237065,0.923575703916109,0.7620391387031471,0.8585438829787234,0.0406202292812985,0.2736975151989947,0.8063741926375605,0.8045232906211426,0.8842150564978064,0.9129729105356704,0.7587264584994785,0.86328125,0.2532938220420432,0.4280080169668981
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.01,1,1329,0.809197755267709,0.8066203258016058,0.8958451501066376,0.9310230233592136,0.737255383105331,0.8980219414893617,0.031251919893404,0.2591715270846945,0.8095154060636007,0.8078851462016514,0.8894620887864861,0.9221913262968806,0.7479909208024048,0.8840591755319149,0.2607813656833829,0.4326079240373709
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.01,2,1329,0.8138566336074542,0.8121545636028773,0.8919878871156579,0.9275402226742512,0.7455370836145022,0.9027593085106383,0.0459108105677702,0.2651398710405603,0.8107154201814138,0.8094487879001411,0.8887337231383143,0.918375532724654,0.7573155021164346,0.8828956117021277,0.2562805903111226,0.4261348632805034
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.05,0,6645,0.8189037518088448,0.8168337522129087,0.8997080011244578,0.9335807719979357,0.7739402490644746,0.8728390957446809,0.0164480671802467,0.2524404466893796,0.8209861292485794,0.8196163384170927,0.9005264635083086,0.930274440275468,0.7842463652536654,0.8697639627659575,0.2788994556184385,0.4395149995799351
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.05,1,6645,0.8193625807362439,0.8175900026119618,0.9016891860749308,0.93470604221297,0.76952334212625,0.8812333776595744,0.0194991500193915,0.2505207907712684,0.8202449440581654,0.8190125421262352,0.9007210170869624,0.9302535623966826,0.7841850193239679,0.8696808510638298,0.2774941554645438,0.4387785567243237
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.05,2,6645,0.8231038012211909,0.8210064077451584,0.902180407284764,0.9349636627695904,0.78387828967548,0.8733377659574468,0.0226578257545896,0.2484200646246869,0.8251861786609255,0.8236714777446255,0.8997873857758367,0.9300798168368803,0.795288632599227,0.8656083776595744,0.2800984946866512,0.4357422304248127
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.1,0,13290,0.8217626089718703,0.8197074595987321,0.9038206308237846,0.9364047597377284,0.7689098828292743,0.8866356382978723,0.0143876837263218,0.246919906048732,0.8222567324321463,0.8208966640907884,0.903222898049428,0.9324275098431698,0.7738175572050795,0.8836436170212766,0.2801156398580453,0.4390853582634164
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.1,1,13290,0.8219743761691314,0.820127464529838,0.9036911629719884,0.9358386622794644,0.762897981718913,0.8920378989361702,0.0167582850078483,0.2474944584285438,0.8227861504252991,0.8215032552162856,0.9032645482239376,0.9328468259434376,0.8001349610453347,0.859624335106383,0.2804864353276604,0.4389529076708406
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.1,2,13290,0.8247626442664031,0.8228761887802716,0.9033247597230036,0.9359292959268642,0.7745537083614502,0.8857214095744681,0.0144964310008391,0.2466306287811391,0.8241273426746197,0.8228240795064903,0.901430454313924,0.93182864694759,0.7936322924973928,0.867436835106383,0.2812795877857615,0.4385399625817563
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.25,0,33225,0.8226802668266685,0.8207302568040066,0.905535283209358,0.9373069227778206,0.7760260106741917,0.8824800531914894,0.0137485694447257,0.2450508675122236,0.8226096777609149,0.8212523101112595,0.9039517913990396,0.9332876709916212,0.7817311821360653,0.878656914893617,0.2808544080754278,0.4395661978004629
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.25,1,33225,0.8228920340239297,0.8210881084079238,0.9062543286813758,0.9375450924032264,0.7740629409238697,0.8858876329787234,0.0120275061855629,0.2439341031054741,0.8232449793526982,0.8219920905147247,0.9047389231032036,0.9341962038141396,0.8031409116005153,0.858626994680851,0.2817434184284368,0.4397769742682955
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.25,2,33225,0.82603324744997,0.8241344826055637,0.9055427933950664,0.9377152936528176,0.7844917489724557,0.8801529255319149,0.0121265171617488,0.243680599587767,0.8252214731938022,0.823828939279394,0.9035342571946048,0.9338411491982032,0.7949819029507392,0.8666057180851063,0.282867440792164,0.4387900251135836
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.5,0,66450,0.82479793879928,0.8228817492695393,0.9067719247660696,0.9382104788998716,0.7861480890742899,0.875498670212766,0.0103286980565481,0.2429870149950748,0.822821444958176,0.8215139420592854,0.9045794068607264,0.9341023535741412,0.7780504263542114,0.8826462765957447,0.2813008726282954,0.4397706045582409
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.5,1,66450,0.8248685278650337,0.822963608495574,0.906555735428384,0.9380741597297452,0.7832648303785044,0.8801529255319149,0.0097012777492125,0.2430297255334596,0.8251861786609255,0.8238799981158258,0.9048667976535508,0.9346274774913534,0.7970676645604564,0.8661901595744681,0.2838957321557884,0.4400351425289735
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,0.5,2,66450,0.8262097201143543,0.8243271829075481,0.9069965828196156,0.9383873331660488,0.8037543708974909,0.8579621010638298,0.0119133967621876,0.2426004942531259,0.8246920552006494,0.8233756842966449,0.9047273748543034,0.9348091357073036,0.7793386908778602,0.8828125,0.2826751631016947,0.4390725192678871
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,1.0,0,132900,0.8252567677266791,0.8233808299927151,0.9071277484934356,0.9384216335844038,0.7826513710815287,0.8795711436170213,0.0111994020892356,0.2425155632016053,0.8250097059965411,0.823679432066154,0.9048450497260968,0.9345840602287312,0.7891540396294706,0.8730053191489362,0.2832426960159814,0.4394194528857613
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,1.0,1,132900,0.8252567677266791,0.8233808299927151,0.9071277484934356,0.9384216335844038,0.7826513710815287,0.8795711436170213,0.0111994020892356,0.2425155632016053,0.8250097059965411,0.823679432066154,0.9048450497260968,0.9345840602287312,0.7891540396294706,0.8730053191489362,0.2832426960159814,0.4394194528857613
qrs_ablation,resnet1d_hybrid_qrs_protected_s42,1.0,2,132900,0.8252567677266791,0.8233808299927151,0.9071277484934356,0.9384216335844038,0.7826513710815287,0.8795711436170213,0.0111994020892356,0.2425155632016053,0.8250097059965411,0.823679432066154,0.9048450497260968,0.9345840602287312,0.7891540396294706,0.8730053191489362,0.2832426960159814,0.4394194528857613
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.01,0,1329,0.8118448452334733,0.808969586521558,0.8907354604028339,0.9255382820862756,0.7649223973989325,0.8682679521276596,0.0385273390884059,0.266540715850222,0.8117742561677196,0.8097786773284852,0.8877610342727962,0.91709030923645,0.7844917489724557,0.847406914893617,0.2579897201728598,0.4262131058416888
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.01,1,1329,0.8147037023964988,0.8120940159763121,0.8987656334228288,0.9328128556989224,0.7574995399055273,0.882313829787234,0.0287088338095615,0.2557564989080049,0.8114918999047047,0.8097305909255308,0.8916340212371124,0.9205023573010652,0.7880498128949144,0.8440824468085106,0.2620903409541669,0.4309985431009003
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.01,2,1329,0.8166801962376028,0.8149686318162093,0.8919497243593593,0.9286411684893132,0.7765781240414699,0.8682679521276596,0.0382917798186906,0.2647593305108299,0.8091624607348322,0.8079771887477805,0.885052034319132,0.9148769348118888,0.7935096006379977,0.8410904255319149,0.2562750306389175,0.4284638179640395
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.05,0,6645,0.8207037729855645,0.8184900336639962,0.9043497292702968,0.937606084087502,0.7422857493405313,0.9122340425531916,0.0123202716629406,0.2456015888448321,0.8215508417746091,0.8199555480703731,0.902882614747072,0.9334877701454608,0.7779277344948162,0.8776595744680851,0.2799800846736681,0.4395025184996935
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.05,1,6645,0.8202449440581654,0.8182803068879311,0.90498891082586,0.9371161118728172,0.7750444757990307,0.8765791223404256,0.0165001855459076,0.2460189111922665,0.8169272579677408,0.8155298373326069,0.9015483739168202,0.9327751820592404,0.7433899760750874,0.9051695478723404,0.2740680169202263,0.4382628558772602
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.05,2,6645,0.8237743973458511,0.8215375930917288,0.9030807169267124,0.9369959162472048,0.8030182197411202,0.8536402925531915,0.0179687853051078,0.2473510146356336,0.8239155754773586,0.822333073460581,0.9004135889351195,0.9325404713332266,0.7870069320900558,0.8710106382978723,0.279279481149276,0.4360716503245925
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.1,0,13290,0.8229626230896834,0.8208690920829913,0.9056070608023004,0.9380541307295732,0.7918532605361635,0.8629488031914894,0.0122492600601862,0.2443416628702361,0.8229979176225602,0.8214807052189582,0.903631043247086,0.933737052585656,0.7904423041531194,0.8662732712765957,0.2810517184660091,0.4390112870852068
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.1,1,13290,0.8233861574842057,0.8213141590037459,0.9063047687813174,0.9383603504083518,0.7555978160849027,0.9040890957446808,0.0115816759921645,0.2436314936409748,0.8207037729855645,0.81931609794505,0.9038279855032716,0.9348860505099742,0.7742469787129624,0.8826462765957447,0.2786010267304002,0.4388783983667882
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.1,2,13290,0.825786185719832,0.8237881622858048,0.9038360998688896,0.9372569665209888,0.7863934727930801,0.8761635638297872,0.012905812710011,0.2460035639547489,0.82479793879928,0.8234331308350233,0.9018482052073558,0.9335074980582732,0.7932642169192075,0.8676030585106383,0.2822961724932052,0.4387639631031056
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.25,0,33225,0.8233861574842057,0.8213388178181404,0.9063140328732606,0.938358748027054,0.7930801791301147,0.8605385638297872,0.0111225299159703,0.2438702719438746,0.82109201284721,0.8196402165837281,0.903978018415526,0.9341805651235982,0.783755597816085,0.8701795212765957,0.2795809989761566,0.4396459607446725
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.25,1,33225,0.8247273497335262,0.822679259879972,0.9070018343411904,0.9389166675348108,0.7765781240414699,0.883061835106383,0.0127872528866091,0.2429699342104081,0.8209155401828256,0.8195091773362442,0.9043641684053452,0.9353963309962672,0.7561499294521808,0.899185505319149,0.2795498100145313,0.4398117499562045
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.25,2,33225,0.8273038506335368,0.8252522003062698,0.9067596219296036,0.9391164985075642,0.7870682780197534,0.8773271276595744,0.0112607601946249,0.2421191867926304,0.8231743902869445,0.821692440650331,0.9037165844152624,0.9347428165286128,0.7874363535979387,0.8712599734042553,0.281100491062867,0.4389285054673495
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.5,0,66450,0.8246920552006494,0.822628551321182,0.908142770741124,0.9396622749898648,0.7861480890742899,0.8732546542553191,0.011732292501185,0.2412188861018466,0.8222920269650231,0.8209020917688692,0.9049881970268108,0.9352273820294956,0.7813017606281824,0.875249335106383,0.2810204303910694,0.4397881790870641
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.5,1,66450,0.8270920834362757,0.825051435363388,0.9083986218131116,0.9400098979954998,0.78387828967548,0.8789893617021277,0.0138745435805162,0.2406630637374301,0.8220096707020083,0.8206152776904969,0.9054978240549793,0.9361143488876624,0.7827740629409239,0.8751662234042553,0.2810269019667271,0.4401112622263421
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,0.5,2,66450,0.8243744044047577,0.8223385206760725,0.9078129089048836,0.9394939727694124,0.78387828967548,0.8765791223404256,0.0133922825192682,0.2416456742741012,0.8216567253732396,0.8202026159367217,0.904634048177928,0.9352811100124137,0.7760260106741917,0.879404920212766,0.2799322987640126,0.4392485037138341
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,1.0,0,132900,0.8257508911869551,0.8237079908370364,0.9085627344116076,0.9400606067830356,0.783326176308202,0.8792386968085106,0.0131051026567299,0.2404692854320247,0.8224684996294074,0.8210788231484033,0.9052851884168444,0.9358076018639578,0.7849825164100362,0.8717586436170213,0.2809892168257292,0.4394838587427226
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,1.0,1,132900,0.8257508911869551,0.8237079908370364,0.9085627344116076,0.9400606067830356,0.783326176308202,0.8792386968085106,0.0131051026567299,0.2404692854320247,0.8224684996294074,0.8210788231484033,0.9052851884168444,0.9358076018639578,0.7849825164100362,0.8717586436170213,0.2809892168257292,0.4394838587427226
qrs_ablation,resnet1d_hybrid_qrs_protected_s456,1.0,2,132900,0.8257508911869551,0.8237079908370364,0.9085627344116076,0.9400606067830356,0.783326176308202,0.8792386968085106,0.0131051026567299,0.2404692854320247,0.8224684996294074,0.8210788231484033,0.9052851884168444,0.9358076018639578,0.7849825164100362,0.8717586436170213,0.2809892168257292,0.4394838587427226
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.01,0,1329,0.8072918504923587,0.8043003771291218,0.8903566727403489,0.924207670555093,0.796699588982271,0.8241356382978723,0.0399564792644877,0.2687527221549209,0.8055271238485159,0.8036844251444647,0.8846851772978945,0.914468583137282,0.7792773449481627,0.8408410904255319,0.2525852724293109,0.4280781749375986
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.01,1,1329,0.820103765926658,0.8175469938378117,0.8995619731347247,0.9333709672244296,0.7782344641433041,0.8709275265957447,0.0193187671270224,0.2523390446679446,0.8166801962376028,0.8148262358178271,0.8936341499044897,0.9245041243552624,0.78866327219189,0.8563829787234043,0.2682729273259786,0.431915256412048
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.01,2,1329,0.8187978682102143,0.8171010585025553,0.8939431713577812,0.9292162336691892,0.7683577694619962,0.8813164893617021,0.0430746495989198,0.262628595849642,0.8138919281403311,0.8126660122303213,0.8884129138035847,0.9201128720330816,0.7630820195080057,0.8775764627659575,0.2593676001169875,0.4260217227384713
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.05,0,6645,0.81985670419652,0.8177151698827041,0.9013820230484488,0.9342438788831382,0.7708729525795963,0.8815658244680851,0.0152922651129278,0.2496599257808892,0.820597889386934,0.8191328308450156,0.8996093362509088,0.9305036327054128,0.7844304030427581,0.870345744680851,0.2781954146847068,0.439114396517065
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.05,1,6645,0.8222567324321463,0.8204437637396365,0.9041333818771072,0.9364821175654356,0.7703821851420158,0.887217420212766,0.0139589978870166,0.2465990415986566,0.8193272862033671,0.8180127614241322,0.9009371987768012,0.9324858550007028,0.7487270719587755,0.903839760638298,0.2767893325815644,0.438981465476811
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.05,2,6645,0.8232096848198214,0.8211616662720239,0.9013132434115124,0.934737200506191,0.7670695049383474,0.8927859042553191,0.0209823462728743,0.2489295356982485,0.8204920057883034,0.8189234595525096,0.8982719623526881,0.9296015087984506,0.7816084902766701,0.871343085106383,0.2755353555122317,0.4361346196608723
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.1,0,13290,0.825292062259556,0.8232668161870095,0.9039466316516284,0.9360959590941668,0.786700202441568,0.8737533244680851,0.013121620640722,0.2459899095974195,0.8235979246814669,0.82214251845841,0.9025596385223722,0.933229867660439,0.7940003680755782,0.8641954787234043,0.2812993334950927,0.4388859733211457
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.1,1,13290,0.8249391169307875,0.8231050211260404,0.9038807989850512,0.9364249646741792,0.7662106619225815,0.894281914893617,0.011966589562809,0.2459717167101302,0.8230332121554371,0.8217142186907174,0.9018049719285268,0.9330023066639078,0.7890313477700754,0.8690159574468085,0.2808361316871096,0.4392194349642347
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.1,2,13290,0.8253273567924329,0.8234780473142955,0.9029326495111252,0.9356420562559452,0.799950923256242,0.8606216755319149,0.0149587023237012,0.246697133134588,0.8221155543006389,0.8207499578606813,0.8996654434054431,0.930779955105664,0.7828354088706214,0.8735871010638298,0.2794257100972769,0.4390110307135021
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.25,0,33225,0.8257508911869551,0.8236971334497993,0.9055775197188006,0.9370162548721856,0.7846144408318508,0.8754155585106383,0.0102076925769136,0.2437184296649321,0.8227861504252991,0.8212997871539169,0.9029744934310908,0.93337303360939,0.8020366848659591,0.8550531914893617,0.2810516016058055,0.4396123864887843
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.25,1,33225,0.8277979740938128,0.8258873600287091,0.9063984956950168,0.9379030134671767,0.7989080424513834,0.8659408244680851,0.0078264971555754,0.2425456958575366,0.8212331909787174,0.819843992247022,0.9036030470286708,0.934493898917841,0.7760260106741917,0.8809009308510638,0.2797069560624529,0.439876865693617
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.25,2,33225,0.8261038365157237,0.8241321225695275,0.9053227903310332,0.9372007041415256,0.784307711183363,0.8792386968085106,0.0119295634192146,0.2438218695694482,0.82356263014859,0.8220943064476054,0.9017288809499024,0.9329432342810906,0.8040611005459788,0.8548038563829787,0.2813374760002945,0.4392416422089394
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.5,0,66450,0.8276920904951823,0.8258023789540194,0.9066992651214452,0.9379147242475612,0.8005643825532176,0.8636136968085106,0.0100698002641945,0.2421977731413187,0.8231390957540677,0.8217084607508505,0.903689034321253,0.9341214224154986,0.7821606036439482,0.8767453457446809,0.2816231833817684,0.4398452421943079
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.5,1,66450,0.8287509264814881,0.82684181254473,0.9067541052826678,0.9381118835544234,0.7922213361143489,0.8740857712765957,0.0079229911008626,0.2419348926368787,0.8238449864116049,0.8224268448311844,0.9039817735083804,0.9346450847479822,0.7858413594258021,0.875,0.2825872517385923,0.4401521170286944
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,0.5,2,66450,0.8294921116719021,0.8276362073668626,0.9070798423801176,0.938292709411497,0.8079258941169254,0.8582945478723404,0.0111722560003524,0.2416468389027577,0.8238449864116049,0.822392761813784,0.9034268610291172,0.9343147012136784,0.8017913011471689,0.8581283244680851,0.2819562660203027,0.4394109060641709
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,1.0,0,132900,0.8279744467581972,0.8260383808029532,0.9069526841781016,0.9382889638913778,0.8002576529047297,0.866688829787234,0.0090198375197526,0.2417390221661191,0.8235273356157131,0.8220804964927861,0.9035881337271112,0.9342972652289638,0.7867615483712656,0.8720910904255319,0.2818318466861477,0.4396537479627705
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,1.0,1,132900,0.8279744467581972,0.8260383808029532,0.9069526841781016,0.9382889638913778,0.8002576529047297,0.866688829787234,0.0090198375197526,0.2417390221661191,0.8235273356157131,0.8220804964927861,0.9035881337271112,0.9342972652289638,0.7867615483712656,0.8720910904255319,0.2818318466861477,0.4396537479627705
qrs_ablation,resnet1d_hybrid_qrs_protected_s123,1.0,2,132900,0.8279744467581972,0.8260383808029532,0.9069526841781016,0.9382889638913778,0.8002576529047297,0.866688829787234,0.0090198375197526,0.2417390221661191,0.8235273356157131,0.8220804964927861,0.9035881337271112,0.9342972652289638,0.7867615483712656,0.8720910904255319,0.2818318466861477,0.4396537479627705
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.01,0,1329,0.8072565559594819,0.8043454888997275,0.8876765918452987,0.9238131481964338,0.7706889147905036,0.8505651595744681,0.0447711892954216,0.2727869702475899,0.8044682878622101,0.8029426478271429,0.8868563857523426,0.919416707849279,0.7783571560026992,0.8418384308510638,0.2516080270903034,0.4277132234045709
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.01,1,1329,0.8137154554759468,0.8110470315338639,0.8966737331412902,0.9317852245765568,0.7716704496656647,0.8692652925531915,0.0308339063775212,0.258061589044296,0.8103624748526453,0.8085801002646182,0.8905134051665347,0.922009920588618,0.7542482056315564,0.8779920212765957,0.2601401714245148,0.4302251589236199
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.01,2,1329,0.816362545441711,0.8147860243064111,0.892507033164001,0.9283627120042806,0.7651064351880252,0.8812333776595744,0.0394999964757008,0.2641069716800026,0.8142095789362228,0.8131405875696803,0.8873350466481955,0.9182873171227132,0.756824734678854,0.8882147606382979,0.2616808490431374,0.4287536071833062
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.05,0,6645,0.8195037588677514,0.8172895994012479,0.901026556220608,0.9356205158208568,0.7759033188147967,0.8728390957446809,0.0150269739494079,0.2498927812528438,0.823315568418452,0.8218162442401928,0.9019917272525704,0.933880834419228,0.7944911355131588,0.8628656914893617,0.2809710281095041,0.4386729595988726
qrs_ablation,resnet1d_hybrid_qrs_unprotected_s456,0.05,1,6645,0.8226802668266685,0.8206873171601334,0.9059515657161744,0.9384880398143935,0.7836942518863873,0.8737533244680851,0.0178023617274302,0.2436740350509754,0.821833198037624,0.820476557254485,0.9032712451885864,0.9344582694776524,0.7670081590086498,0.891123670212766,0.2791386517342978,0.4382036068703068
